symbol	overallAssociationScore	geneticAssociations	somaticMutations	drugs	pathwaysSystemsBiology	textMining	rnaExpression	animalModels	targetName
KCND3	0.03155683066138043	0.051300659432325424	No data	No data	No data	0.012158615952232422	No data	No data	potassium voltage-gated channel subfamily D member 3
C1QTNF9B	0.031547336395886146	No data	No data	No data	No data	No data	No data	0.2594648644206399	C1q and TNF related 9B
HSP90AA1	0.03141428764819966	No data	No data	No data	No data	0.258370588984939	No data	No data	heat shock protein 90 alpha family class A member 1
ACY1	0.03141428764819965	No data	No data	No data	No data	0.258370588984939	No data	No data	aminoacylase 1
KISS1	0.03139366639128506	No data	No data	No data	No data	0.2582009869759964	No data	No data	KiSS-1 metastasis suppressor
EVI5	0.031302963311108614	0.05149099771567525	No data	No data	No data	No data	No data	No data	ecotropic viral integration site 5
PLEKHA7	0.031288982368280954	0.051468000126340105	No data	No data	No data	No data	No data	No data	pleckstrin homology domain containing A7
OGG1	0.03127078764143382	No data	No data	No data	No data	0.257190355911293	No data	No data	8-oxoguanine DNA glycosylase
UCHL1	0.031260296042081026	No data	No data	No data	No data	0.25710406648991474	No data	No data	ubiquitin C-terminal hydrolase L1
SMARCA2	0.0312121886446686	0.051341680282183416	No data	No data	No data	No data	No data	No data	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2
UBE2G1	0.031200724784022593	0.05132282310190723	No data	No data	No data	No data	No data	No data	ubiquitin conjugating enzyme E2 G1
MUC21	0.031167730302017374	0.051268549684382	No data	No data	No data	No data	No data	No data	mucin 21, cell surface associated
IVD	0.03114667100253744	0.05123390873583544	No data	No data	No data	No data	No data	No data	isovaleryl-CoA dehydrogenase
SULT2A1	0.031134528552101606	No data	No data	No data	No data	0.25606967663441205	No data	No data	sulfotransferase family 2A member 1
HS1BP3	0.03110078412319709	0.05115842830365364	No data	No data	No data	No data	No data	No data	HCLS1 binding protein 3
WFIKKN2	0.03104470779351495	No data	No data	No data	No data	0.25533093499688087	No data	No data	WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 2
LUC7L	0.031044437083881028	0.05106574170258419	No data	No data	No data	No data	No data	No data	LUC7 like
PTPN11	0.031024785507459456	0.04085606892520588	No data	No data	No data	0.20354694852739952	No data	No data	protein tyrosine phosphatase non-receptor type 11
SKA2	0.03102433084971208	0.051032668474105	No data	No data	No data	No data	No data	No data	spindle and kinetochore associated complex subunit 2
ZNF395	0.031001440301810734	0.05099501526095759	No data	No data	No data	No data	No data	No data	zinc finger protein 395
DENND5B	0.030961981436007015	0.05093010842294454	No data	No data	No data	No data	No data	No data	DENN domain containing 5B
OSTN	0.03093178061569463	No data	No data	No data	No data	0.2544021518338631	No data	No data	osteocrin
DCTN2	0.030921811396428783	0.05025610096046243	No data	No data	No data	0.012158615952232422	No data	No data	dynactin subunit 2
OR8H3	0.030906711488036868	0.050839193555352234	No data	No data	No data	No data	No data	No data	olfactory receptor family 8 subfamily H member 3
CLDN25	0.030900967510781703	0.05082974514892549	No data	No data	No data	No data	No data	No data	claudin 25
CHRNB4	0.0308599178661726	No data	No data	No data	No data	0.2538111080028518	No data	No data	cholinergic receptor nicotinic beta 4 subunit
GBGT1	0.03085237014819321	0.0507498061776159	No data	No data	No data	No data	No data	No data	globoside alpha-1,3-N-acetylgalactosaminyltransferase 1 (FORS blood group)
GPX1	0.03080103719496923	No data	No data	No data	No data	0.25332683683716406	No data	No data	glutathione peroxidase 1
CBX8	0.030733769860286118	0.05055471770969647	No data	No data	No data	No data	No data	No data	chromobox 8
CDK12	0.03072821691295525	0.0505455835329897	No data	No data	No data	No data	No data	No data	cyclin dependent kinase 12
ZCCHC8	0.030721122646703673	0.0505339140036955	No data	No data	No data	No data	No data	No data	zinc finger CCHC-type containing 8
CD81	0.030707372307016353	0.050511295739015805	No data	No data	No data	No data	No data	No data	CD81 molecule
SERGEF	0.030707086249743838	0.05051082519652373	No data	No data	No data	No data	No data	No data	secretion regulating guanine nucleotide exchange factor
STRADA	0.030689662599657917	0.050482164615164186	No data	No data	No data	No data	No data	No data	STE20 related adaptor alpha
CNTF	0.03067357380581964	No data	No data	No data	No data	0.25227849885486114	No data	No data	ciliary neurotrophic factor
H1-3	0.030583162556368865	0.05030698013083232	No data	No data	No data	No data	No data	No data	H1.3 linker histone, cluster member
ADSL	0.030555673588448018	0.049197883970104786	No data	No data	No data	0.021277577916406734	No data	No data	adenylosuccinate lyase
SMIM28	0.03054650408599588	0.05024667973066012	No data	No data	No data	No data	No data	No data	small integral membrane protein 28
C1orf185	0.030533691007191874	0.050225603188964345	No data	No data	No data	No data	No data	No data	chromosome 1 open reading frame 185
INCA1	0.030479978173009042	0.05013724965531569	No data	No data	No data	No data	No data	No data	inhibitor of CDK, cyclin A1 interacting protein 1
OTUD1	0.03047352273836015	0.05012663095549944	No data	No data	No data	No data	No data	No data	OTU deubiquitinase 1
ORM1	0.03045844380404581	0.047996191388148354	No data	No data	No data	0.04211271730788502	No data	No data	orosomucoid 1
TMEM245	0.03043329114790772	0.05006045304411464	No data	No data	No data	No data	No data	No data	transmembrane protein 245
METAP1D	0.03041018513201969	0.05002244540249029	No data	No data	No data	No data	No data	No data	methionyl aminopeptidase type 1D, mitochondrial
CPB2	0.030396724179147475	0.047720562666103826	No data	No data	No data	0.045594809820871586	No data	No data	carboxypeptidase B2
TRMT5	0.030385581854562867	0.04998197487927699	No data	No data	No data	No data	No data	No data	tRNA methyltransferase 5
OR5D18	0.03034563801369009	0.049916270294101	No data	No data	No data	No data	No data	No data	olfactory receptor family 5 subfamily D member 18
SNAP23	0.030320947244757417	No data	No data	No data	No data	0.2493782792702671	No data	No data	synaptosome associated protein 23
NUDT12	0.030310183203939186	0.04985794982425444	No data	No data	No data	No data	No data	No data	nudix hydrolase 12
SIRT3	0.030308427569918535	No data	No data	No data	No data	0.24927530969800604	No data	No data	sirtuin 3
PPIE	0.03026395602744841	0.049781909629100014	No data	No data	No data	No data	No data	No data	peptidylprolyl isomerase E
TACC3	0.03021810815722173	0.04970649336394812	No data	No data	No data	No data	No data	No data	transforming acidic coiled-coil containing protein 3
HFE	0.03019625402965195	No data	No data	No data	No data	0.24835272491773758	No data	No data	homeostatic iron regulator
CCDC32	0.030190790533849626	0.049661557947812886	No data	No data	No data	No data	No data	No data	coiled-coil domain containing 32
TRPV6	0.030137640845940113	0.049574130747022396	No data	No data	No data	No data	No data	No data	transient receptor potential cation channel subfamily V member 6
ANXA6	0.030096299905134526	0.04950612803854307	No data	No data	No data	No data	No data	No data	annexin A6
SELENOS	0.030014907897481513	No data	No data	No data	No data	0.2468612218315073	No data	No data	selenoprotein S
TMEM185B	0.029991931824640203	0.049334450471121984	No data	No data	No data	No data	No data	No data	transmembrane protein 185B
KLK3	0.029978633565204763	No data	No data	No data	No data	0.24656287922064385	No data	No data	kallikrein related peptidase 3
ARPC2	0.029963815317566686	0.04928820095195964	No data	No data	No data	No data	No data	No data	actin related protein 2/3 complex subunit 2
ACP5	0.02996307075213772	No data	No data	No data	No data	0.24643488099183078	No data	No data	acid phosphatase 5, tartrate resistant
HDAC2	0.02993596822946085	No data	No data	No data	No data	0.24621197303270656	No data	No data	histone deacetylase 2
TOMM20L	0.029907506579846053	0.04919557735410631	No data	No data	No data	No data	No data	No data	translocase of outer mitochondrial membrane 20 like
CUX2	0.029874431211296314	0.049141170884357314	No data	No data	No data	No data	No data	No data	cut like homeobox 2
MALAT1	0.02987067578846655	No data	No data	No data	No data	0.24567496749481624	No data	No data	metastasis associated lung adenocarcinoma transcript 1
BACE1	0.02981663567033192	No data	No data	No data	No data	0.24523050804032787	No data	No data	beta-secretase 1
CT83	0.029738312924790143	0.04891726663893837	No data	No data	No data	No data	No data	No data	cancer/testis antigen 83
BORCS7	0.02967986247658567	0.044261639107878684	No data	No data	No data	0.09118961964174316	No data	No data	BLOC-1 related complex subunit 7
GH1	0.02964926235080146	No data	No data	No data	No data	0.24385392603306635	No data	No data	growth hormone 1
MYL3	0.029640326964757553	0.04875608717506263	No data	No data	No data	No data	No data	No data	myosin light chain 3
FABP5	0.02963578725860027	No data	No data	No data	No data	0.2437430985157393	No data	No data	fatty acid binding protein 5
RHO	0.029589853760976524	0.048673062587429754	No data	No data	No data	No data	No data	No data	rhodopsin
PHGDH	0.02956638837477615	No data	No data	No data	No data	0.24317231904464845	No data	No data	phosphoglycerate dehydrogenase
MYO10	0.02956638837477615	No data	No data	No data	No data	0.24317231904464845	No data	No data	myosin X
DOK1	0.02956638837477615	No data	No data	No data	No data	0.24317231904464845	No data	No data	docking protein 1
SGPP1	0.02956638837477615	No data	No data	No data	No data	0.24317231904464845	No data	No data	sphingosine-1-phosphate phosphatase 1
KIF12	0.029564738661001823	0.048631750155038816	No data	No data	No data	No data	No data	No data	kinesin family member 12
SCAPER	0.029554819905455196	0.048615434555326485	No data	No data	No data	No data	No data	No data	S-phase cyclin A associated protein in the ER
RNF146	0.029527915319757243	0.048571178554801996	No data	No data	No data	No data	No data	No data	ring finger protein 146
CLDN12	0.029481530500554163	0.04849487904935613	No data	No data	No data	No data	No data	No data	claudin 12
NAT2	0.02947152954540707	No data	No data	No data	No data	0.24239214118771352	No data	No data	N-acetyltransferase 2
PHGR1	0.02945817356427909	0.04845645866274825	No data	No data	No data	No data	No data	No data	proline, histidine and glycine rich 1
EBPL	0.029450690354217695	0.04844414935042061	No data	No data	No data	No data	No data	No data	EBP like
FABP2	0.02943675534673507	No data	No data	No data	No data	0.24210613660620015	No data	No data	fatty acid binding protein 2
BCL2L15	0.029415648237942876	0.048386507730005114	No data	No data	No data	No data	No data	No data	BCL2 like 15
CYBB	0.02934781038441508	No data	No data	No data	No data	0.2413745980604526	No data	No data	cytochrome b-245 beta chain
NLRP2B	0.029320983139054672	0.048230790830548605	No data	No data	No data	No data	No data	No data	NLR family pyrin domain containing 2B
NME9	0.029300599691591184	0.048197261607249554	No data	No data	No data	No data	No data	No data	NME/NM23 family member 9
CCN4	0.029288985590877763	No data	No data	No data	No data	0.24089078646735337	No data	No data	cellular communication network factor 4
GAPT	0.029215380037670418	0.04805708174754255	No data	No data	No data	No data	No data	No data	GRB2 binding adaptor protein, transmembrane
USP47	0.029088131391018547	0.04784776738618465	No data	No data	No data	No data	No data	No data	ubiquitin specific peptidase 47
PLIN2	0.02904883838771951	0.042697454518044145	No data	No data	No data	0.10171357722706433	No data	No data	perilipin 2
DDAH2	0.029042727871207374	No data	No data	No data	No data	0.2388654102186268	No data	No data	dimethylarginine dimethylaminohydrolase 2
C11orf54	0.029034268524725	0.04775916706110628	No data	No data	No data	No data	No data	No data	chromosome 11 open reading frame 54
ALKBH4	0.0289782340268101	0.0476669945669095	No data	No data	No data	No data	No data	No data	alkB homolog 4, lysine demethylase
LNX2	0.028976487307696027	0.04766412134660065	No data	No data	No data	No data	No data	No data	ligand of numb-protein X 2
NAGLU	0.028924845895693278	0.04757917514514872	No data	No data	No data	No data	No data	No data	N-acetyl-alpha-glucosaminidase
DST	0.02888882530785419	No data	No data	No data	No data	0.2375996200665419	No data	No data	dystonin
UQCRB	0.028868100714830296	0.04748583363146671	No data	No data	No data	No data	No data	No data	ubiquinol-cytochrome c reductase binding protein
CALCB	0.02886798892694867	0.04748564974888984	No data	No data	No data	No data	No data	No data	calcitonin related polypeptide beta
HPCAL4	0.028838414320396952	0.04743700176680386	No data	No data	No data	No data	No data	No data	hippocalcin like 4
TMEM129	0.028827228665406743	No data	No data	No data	No data	0.23709301106853223	No data	No data	transmembrane protein 129, E3 ubiquitin ligase
EVC	0.02875631944945804	0.04730196193782754	No data	No data	No data	No data	No data	No data	EvC ciliary complex subunit 1
KIAA0232	0.02875631944945804	0.04730196193782754	No data	No data	No data	No data	No data	No data	KIAA0232
MRFAP1L1	0.02875631944945804	0.04730196193782754	No data	No data	No data	No data	No data	No data	Morf4 family associated protein 1 like 1
H4C6	0.02874083345394724	0.04613661840559016	No data	No data	No data	0.02279740491043579	No data	No data	H4 clustered histone 6
MBD6	0.02871554111950656	0.04723488468148244	No data	No data	No data	No data	No data	No data	methyl-CpG binding domain protein 6
ERBB2	0.02868310218292877	No data	No data	No data	No data	0.23590762547000524	No data	No data	erb-b2 receptor tyrosine kinase 2
